svs_file,y,split,pair_id,COMPOUND_NAME,EXP_ID,GROUP_ID,INDIVIDUAL_ID,file_path,url,max_grade,n_findings,n_findings_spont,dose_level,grade_ord
28751.svs,0,train,E0115-G16-P0,chlorpromazine,115,16,3,dataset/wsi/normal/28751.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlorpromazine/Liver/28751.svs,normal,0,0,High,0
28747.svs,1,train,E0115-G16-P0,chlorpromazine,115,16,1,dataset/wsi/abnormal/28747.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlorpromazine/Liver/28747.svs,slight,1,0,High,2
27617.svs,0,train,E0116-G10-P0,thioacetamide,116,10,1,dataset/wsi/normal/27617.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/27617.svs,normal,0,0,Middle,0
27622.svs,1,train,E0116-G10-P0,thioacetamide,116,10,3,dataset/wsi/abnormal/27622.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/27622.svs,minimal,2,0,Middle,1
27620.svs,0,train,E0116-G10-P1,thioacetamide,116,10,2,dataset/wsi/normal/27620.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/27620.svs,normal,0,0,Middle,0
27624.svs,1,train,E0116-G10-P1,thioacetamide,116,10,4,dataset/wsi/abnormal/27624.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/27624.svs,minimal,3,0,Middle,1
27649.svs,0,train,E0116-G13-P0,thioacetamide,116,13,1,dataset/wsi/normal/27649.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/27649.svs,normal,0,0,High,0
27651.svs,1,train,E0116-G13-P0,thioacetamide,116,13,2,dataset/wsi/abnormal/27651.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/27651.svs,minimal,1,0,High,1
27653.svs,0,train,E0116-G13-P1,thioacetamide,116,13,3,dataset/wsi/normal/27653.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/27653.svs,normal,0,0,High,0
27655.svs,1,train,E0116-G13-P1,thioacetamide,116,13,4,dataset/wsi/abnormal/27655.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/27655.svs,minimal,1,0,High,1
46723.svs,0,train,E0117-G08-P0,thioacetamide,117,8,2,dataset/wsi/normal/46723.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/46723.svs,normal,0,0,Low,0
46720.svs,1,train,E0117-G08-P0,thioacetamide,117,8,1,dataset/wsi/abnormal/46720.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/46720.svs,minimal,2,0,Low,1
46730.svs,0,train,E0117-G08-P1,thioacetamide,117,8,4,dataset/wsi/normal/46730.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/46730.svs,normal,0,0,Low,0
46727.svs,1,train,E0117-G08-P1,thioacetamide,117,8,3,dataset/wsi/abnormal/46727.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/46727.svs,minimal,2,0,Low,1
4867.svs,0,train,E0123-G07-P0,omeprazole,123,7,1,dataset/wsi/normal/4867.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/4867.svs,normal,0,0,Low,0
4869.svs,1,train,E0123-G07-P0,omeprazole,123,7,2,dataset/wsi/abnormal/4869.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/4869.svs,slight,1,0,Low,2
4872.svs,0,train,E0123-G07-P1,omeprazole,123,7,3,dataset/wsi/normal/4872.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/4872.svs,normal,0,0,Low,0
4874.svs,1,train,E0123-G07-P1,omeprazole,123,7,4,dataset/wsi/abnormal/4874.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/4874.svs,slight,1,0,Low,2
4829.svs,0,train,E0123-G10-P0,omeprazole,123,10,1,dataset/wsi/normal/4829.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/4829.svs,normal,0,0,Middle,0
4832.svs,1,train,E0123-G10-P0,omeprazole,123,10,2,dataset/wsi/abnormal/4832.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/4832.svs,slight,1,0,Middle,2
4839.svs,0,train,E0123-G10-P1,omeprazole,123,10,5,dataset/wsi/normal/4839.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/4839.svs,normal,0,0,Middle,0
4834.svs,1,train,E0123-G10-P1,omeprazole,123,10,3,dataset/wsi/abnormal/4834.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/4834.svs,slight,2,1,Middle,2
4880.svs,0,train,E0123-G11-P0,omeprazole,123,11,1,dataset/wsi/normal/4880.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/4880.svs,normal,0,0,Middle,0
4882.svs,1,train,E0123-G11-P0,omeprazole,123,11,2,dataset/wsi/abnormal/4882.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/4882.svs,slight,1,0,Middle,2
4845.svs,0,train,E0123-G14-P0,omeprazole,123,14,2,dataset/wsi/normal/4845.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/4845.svs,normal,0,0,High,0
4848.svs,1,train,E0123-G14-P0,omeprazole,123,14,3,dataset/wsi/abnormal/4848.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/4848.svs,slight,1,0,High,2
27501.svs,0,train,E0124-G08-P0,omeprazole,124,8,1,dataset/wsi/normal/27501.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27501.svs,normal,0,0,Low,0
27505.svs,1,train,E0124-G08-P0,omeprazole,124,8,2,dataset/wsi/abnormal/27505.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27505.svs,slight,1,0,Low,2
27510.svs,0,train,E0124-G08-P1,omeprazole,124,8,4,dataset/wsi/normal/27510.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27510.svs,normal,0,0,Low,0
27507.svs,1,train,E0124-G08-P1,omeprazole,124,8,3,dataset/wsi/abnormal/27507.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27507.svs,slight,1,0,Low,2
27361.svs,0,train,E0124-G13-P0,omeprazole,124,13,2,dataset/wsi/normal/27361.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27361.svs,normal,0,0,High,0
27359.svs,1,train,E0124-G13-P0,omeprazole,124,13,1,dataset/wsi/abnormal/27359.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27359.svs,slight,1,0,High,2
27368.svs,0,train,E0124-G13-P1,omeprazole,124,13,5,dataset/wsi/normal/27368.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27368.svs,normal,0,0,High,0
27363.svs,1,train,E0124-G13-P1,omeprazole,124,13,3,dataset/wsi/abnormal/27363.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27363.svs,slight,2,0,High,2
27412.svs,0,train,E0124-G14-P0,omeprazole,124,14,3,dataset/wsi/normal/27412.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27412.svs,normal,0,0,High,0
27406.svs,1,train,E0124-G14-P0,omeprazole,124,14,1,dataset/wsi/abnormal/27406.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/omeprazole/Liver/27406.svs,slight,1,0,High,2
4765.svs,0,train,E0125-G11-P0,ethionine,125,11,3,dataset/wsi/normal/4765.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethionine/Liver/4765.svs,normal,0,0,Middle,0
4759.svs,1,train,E0125-G11-P0,ethionine,125,11,1,dataset/wsi/abnormal/4759.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethionine/Liver/4759.svs,minimal,1,0,Middle,1
4887.svs,0,train,E0128-G11-P0,aspirin,128,11,3,dataset/wsi/normal/4887.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/4887.svs,normal,0,0,Middle,0
4884.svs,1,train,E0128-G11-P0,aspirin,128,11,1,dataset/wsi/abnormal/4884.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/4884.svs,minimal,1,0,Middle,1
70462.svs,0,train,E0128-G11-P1,aspirin,128,11,4,dataset/wsi/normal/70462.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/70462.svs,normal,0,0,Middle,0
4886.svs,1,train,E0128-G11-P1,aspirin,128,11,2,dataset/wsi/abnormal/4886.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/4886.svs,minimal,1,0,Middle,1
4916.svs,0,train,E0128-G12-P0,aspirin,128,12,1,dataset/wsi/normal/4916.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/4916.svs,normal,0,0,Middle,0
4917.svs,1,train,E0128-G12-P0,aspirin,128,12,2,dataset/wsi/abnormal/4917.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/4917.svs,minimal,1,0,Middle,1
4919.svs,0,train,E0128-G12-P1,aspirin,128,12,3,dataset/wsi/normal/4919.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/4919.svs,normal,0,0,Middle,0
4922.svs,1,train,E0128-G12-P1,aspirin,128,12,5,dataset/wsi/abnormal/4922.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/4922.svs,minimal,1,0,Middle,1
4828.svs,0,train,E0128-G13-P0,aspirin,128,13,2,dataset/wsi/normal/4828.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/4828.svs,normal,0,0,High,0
70461.svs,1,train,E0128-G13-P0,aspirin,128,13,1,dataset/wsi/abnormal/70461.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/70461.svs,slight,1,0,High,2
28693.svs,0,train,E0147-G07-P0,carbamazepine,147,7,4,dataset/wsi/normal/28693.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/carbamazepine/Liver/28693.svs,normal,0,0,Low,0
28685.svs,1,train,E0147-G07-P0,carbamazepine,147,7,1,dataset/wsi/abnormal/28685.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/carbamazepine/Liver/28685.svs,minimal,1,0,Low,1
28670.svs,0,train,E0147-G14-P0,carbamazepine,147,14,5,dataset/wsi/normal/28670.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/carbamazepine/Liver/28670.svs,normal,0,0,High,0
28657.svs,1,train,E0147-G14-P0,carbamazepine,147,14,1,dataset/wsi/abnormal/28657.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/carbamazepine/Liver/28657.svs,minimal,1,0,High,1
5855.svs,0,train,E0155-G08-P0,benzbromarone,155,8,1,dataset/wsi/normal/5855.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/benzbromarone/Liver/5855.svs,normal,0,0,Low,0
5859.svs,1,train,E0155-G08-P0,benzbromarone,155,8,2,dataset/wsi/abnormal/5859.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/benzbromarone/Liver/5859.svs,minimal,1,0,Low,1
5862.svs,0,train,E0155-G08-P1,benzbromarone,155,8,3,dataset/wsi/normal/5862.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/benzbromarone/Liver/5862.svs,normal,0,0,Low,0
5865.svs,1,train,E0155-G08-P1,benzbromarone,155,8,4,dataset/wsi/abnormal/5865.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/benzbromarone/Liver/5865.svs,minimal,1,0,Low,1
6249.svs,0,train,E0157-G05-P0,hexachlorobenzene,157,5,1,dataset/wsi/normal/6249.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/hexachlorobenzene/Liver/6249.svs,normal,0,0,Low,0
6258.svs,1,train,E0157-G05-P0,hexachlorobenzene,157,5,4,dataset/wsi/abnormal/6258.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/hexachlorobenzene/Liver/6258.svs,minimal,1,0,Low,1
6358.svs,0,train,E0157-G09-P0,hexachlorobenzene,157,9,1,dataset/wsi/normal/6358.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/hexachlorobenzene/Liver/6358.svs,normal,0,0,Middle,0
6359.svs,1,train,E0157-G09-P0,hexachlorobenzene,157,9,2,dataset/wsi/abnormal/6359.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/hexachlorobenzene/Liver/6359.svs,minimal,1,0,Middle,1
6361.svs,0,train,E0157-G09-P1,hexachlorobenzene,157,9,3,dataset/wsi/normal/6361.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/hexachlorobenzene/Liver/6361.svs,normal,0,0,Middle,0
6362.svs,1,train,E0157-G09-P1,hexachlorobenzene,157,9,4,dataset/wsi/abnormal/6362.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/hexachlorobenzene/Liver/6362.svs,minimal,1,0,Middle,1
6528.svs,0,train,E0159-G12-P0,diazepam,159,12,1,dataset/wsi/normal/6528.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diazepam/Liver/6528.svs,normal,0,0,Middle,0
6529.svs,1,train,E0159-G12-P0,diazepam,159,12,2,dataset/wsi/abnormal/6529.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diazepam/Liver/6529.svs,minimal,1,0,Middle,1
6531.svs,0,train,E0159-G12-P1,diazepam,159,12,4,dataset/wsi/normal/6531.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diazepam/Liver/6531.svs,normal,0,0,Middle,0
6530.svs,1,train,E0159-G12-P1,diazepam,159,12,3,dataset/wsi/abnormal/6530.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diazepam/Liver/6530.svs,minimal,1,0,Middle,1
6533.svs,0,train,E0159-G13-P0,diazepam,159,13,1,dataset/wsi/normal/6533.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diazepam/Liver/6533.svs,normal,0,0,High,0
6536.svs,1,train,E0159-G13-P0,diazepam,159,13,4,dataset/wsi/abnormal/6536.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diazepam/Liver/6536.svs,minimal,1,0,High,1
6541.svs,0,train,E0159-G14-P0,diazepam,159,14,4,dataset/wsi/normal/6541.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diazepam/Liver/6541.svs,normal,0,0,High,0
6538.svs,1,train,E0159-G14-P0,diazepam,159,14,1,dataset/wsi/abnormal/6538.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diazepam/Liver/6538.svs,minimal,1,0,High,1
6542.svs,0,train,E0159-G14-P1,diazepam,159,14,5,dataset/wsi/normal/6542.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diazepam/Liver/6542.svs,normal,0,0,High,0
6539.svs,1,train,E0159-G14-P1,diazepam,159,14,2,dataset/wsi/abnormal/6539.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/diazepam/Liver/6539.svs,minimal,1,0,High,1
31793.svs,0,train,E0172-G16-P0,cyclophosphamide,172,16,1,dataset/wsi/normal/31793.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclophosphamide/Liver/31793.svs,normal,0,0,High,0
31800.svs,1,train,E0172-G16-P0,cyclophosphamide,172,16,2,dataset/wsi/abnormal/31800.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclophosphamide/Liver/31800.svs,slight,4,0,High,2
31816.svs,0,train,E0172-G16-P1,cyclophosphamide,172,16,5,dataset/wsi/normal/31816.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclophosphamide/Liver/31816.svs,normal,0,0,High,0
31812.svs,1,train,E0172-G16-P1,cyclophosphamide,172,16,4,dataset/wsi/abnormal/31812.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclophosphamide/Liver/31812.svs,slight,4,0,High,2
46735.svs,0,train,E0174-G06-P0,methapyrilene,174,6,2,dataset/wsi/normal/46735.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46735.svs,normal,0,0,Low,0
46731.svs,1,train,E0174-G06-P0,methapyrilene,174,6,1,dataset/wsi/abnormal/46731.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46731.svs,slight,1,0,Low,2
46777.svs,0,train,E0174-G08-P0,methapyrilene,174,8,1,dataset/wsi/normal/46777.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46777.svs,normal,0,0,Low,0
46786.svs,1,train,E0174-G08-P0,methapyrilene,174,8,3,dataset/wsi/abnormal/46786.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46786.svs,slight,1,0,Low,2
46810.svs,0,train,E0174-G09-P0,methapyrilene,174,9,3,dataset/wsi/normal/46810.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46810.svs,normal,0,0,Middle,0
46801.svs,1,train,E0174-G09-P0,methapyrilene,174,9,1,dataset/wsi/abnormal/46801.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46801.svs,slight,1,0,Middle,2
46814.svs,0,train,E0174-G09-P1,methapyrilene,174,9,4,dataset/wsi/normal/46814.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46814.svs,normal,0,0,Middle,0
46805.svs,1,train,E0174-G09-P1,methapyrilene,174,9,2,dataset/wsi/abnormal/46805.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46805.svs,slight,3,0,Middle,2
46824.svs,0,train,E0174-G10-P0,methapyrilene,174,10,1,dataset/wsi/normal/46824.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46824.svs,normal,0,0,Middle,0
46838.svs,1,train,E0174-G10-P0,methapyrilene,174,10,4,dataset/wsi/abnormal/46838.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46838.svs,slight,1,0,Middle,2
46828.svs,0,train,E0174-G10-P1,methapyrilene,174,10,2,dataset/wsi/normal/46828.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46828.svs,normal,0,0,Middle,0
46843.svs,1,train,E0174-G10-P1,methapyrilene,174,10,5,dataset/wsi/abnormal/46843.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methapyrilene/Liver/46843.svs,slight,1,0,Middle,2
31635.svs,0,train,E0176-G11-P0,phenytoin,176,11,1,dataset/wsi/normal/31635.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenytoin/Liver/31635.svs,normal,0,0,Middle,0
31639.svs,1,train,E0176-G11-P0,phenytoin,176,11,2,dataset/wsi/abnormal/31639.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenytoin/Liver/31639.svs,slight,1,0,Middle,2
31644.svs,0,train,E0176-G11-P1,phenytoin,176,11,3,dataset/wsi/normal/31644.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenytoin/Liver/31644.svs,normal,0,0,Middle,0
31650.svs,1,train,E0176-G11-P1,phenytoin,176,11,4,dataset/wsi/abnormal/31650.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenytoin/Liver/31650.svs,slight,1,0,Middle,2
70998.svs,0,train,E0176-G12-P0,phenytoin,176,12,5,dataset/wsi/normal/70998.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenytoin/Liver/70998.svs,normal,0,0,Middle,0
31662.svs,1,train,E0176-G12-P0,phenytoin,176,12,1,dataset/wsi/abnormal/31662.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenytoin/Liver/31662.svs,slight,1,0,Middle,2
8304.svs,0,train,E0181-G06-P0,WY-14643,181,6,2,dataset/wsi/normal/8304.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/WY-14643/Liver/8304.svs,normal,0,0,Low,0
8303.svs,1,train,E0181-G06-P0,WY-14643,181,6,1,dataset/wsi/abnormal/8303.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/WY-14643/Liver/8303.svs,minimal,1,0,Low,1
8321.svs,0,train,E0181-G07-P0,WY-14643,181,7,4,dataset/wsi/normal/8321.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/WY-14643/Liver/8321.svs,normal,0,0,Low,0
8314.svs,1,train,E0181-G07-P0,WY-14643,181,7,1,dataset/wsi/abnormal/8314.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/WY-14643/Liver/8314.svs,minimal,1,0,Low,1
8323.svs,0,train,E0181-G07-P1,WY-14643,181,7,5,dataset/wsi/normal/8323.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/WY-14643/Liver/8323.svs,normal,0,0,Low,0
8317.svs,1,train,E0181-G07-P1,WY-14643,181,7,2,dataset/wsi/abnormal/8317.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/WY-14643/Liver/8317.svs,slight,1,0,Low,2
